Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,EMA_12,EMA_26,MACD,Signal_Line,TR,ATR,Std_Dev_Close,Mean_Close
2023-01-03 00:00:00-05:00,89.26639931771285,90.72113252068196,88.20026443734325,88.79810333251953,28131200,0.0,0.0,,,88.79810333251953,88.79810333251953,0.0,0.0,2.520868083338712,,,
2023-01-04 00:00:00-05:00,90.02365347405346,90.32257291211343,86.95477663707446,87.76185607910156,34854800,0.0,0.0,,,88.63868067814752,88.7213442767108,-0.08266359856327199,-0.0165327197126544,3.3677962750389696,,,
2023-01-05 00:00:00-05:00,87.15406609854381,87.25370338563282,85.58973712554938,85.8886489868164,27194400,0.0,0.0,,,88.21559887948119,88.51151499597788,-0.29591611649668437,-0.0724093990694604,2.172118953552186,,,
2023-01-06 00:00:00-05:00,86.47651963786872,87.3732704018482,84.55349040027176,87.02452850341797,41381500,0.0,0.0,,,88.03235728316378,88.40136784838086,-0.3690105652170814,-0.1317296322989846,2.819780001576447,,,
2023-01-09 00:00:00-05:00,88.04084037204656,89.72473844973383,87.54264639420649,87.70206451416016,29003900,0.0,0.0,87.43504028320312,,87.98154301100936,88.34956760140155,-0.3680245903921815,-0.178988623917624,2.7002099463158657,,,
2023-01-10 00:00:00-05:00,85.66944256272718,88.34972108150079,85.51998284414289,88.10062408447266,30467800,0.0,0.0,87.29554443359375,,87.99986317615756,88.33112734088829,-0.33126416473072595,-0.20944373208024436,2.829738237357901,,,
2023-01-11 00:00:00-05:00,88.8578858679864,91.26914310459799,88.68850172532865,91.1894302368164,26862000,0.0,0.0,87.98105926513672,,88.49056580087431,88.54285348132741,-0.05228768045310517,-0.17801252175481652,3.1685190201253306,,,
2023-01-12 00:00:00-05:00,91.14957653320798,91.5381672405778,89.42582196828673,90.80083465576172,30258100,0.0,0.0,88.96349639892578,,88.84599177854929,88.71011134610032,0.13588043244897108,-0.11523393091405901,2.11234527229108,,,
2023-01-13 00:00:00-05:00,90.52185251603511,91.85701645147581,89.80445190616697,91.78726959228516,26329200,0.0,0.0,89.91604461669922,,89.29849605758557,88.93804899396586,0.36044706361970213,-0.020097732007306787,2.05256454530884,,,
2023-01-17 00:00:00-05:00,91.72748156795588,91.91679773028649,89.7247470582125,90.96026611328125,32602400,0.0,0.0,90.56768493652343,,89.55415298923106,89.0878428546559,0.4663101345751528,0.07718384130918512,2.1920506720739894,,,
2023-01-18 00:00:00-05:00,91.80719072227554,92.46481045839508,90.31260870582629,90.79087829589844,29116700,0.0,0.0,91.1057357788086,,89.74441842102604,89.21399362808128,0.530424792944757,0.1678320316362995,2.1522017525687858,,,
