Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,EMA_12,EMA_26,MACD,Signal_Line,TR,ATR,Std_Dev_Close,Mean_Close
2021-02-04 00:00:00-05:00,234.55955451872575,235.1201947934274,232.34599078331556,233.93124389648438,25296100,0.0,0.0,231.24017028808595,81.55885773675485,226.35365698409058,220.3034457552173,6.05021122887328,4.241042765813075,2.774204010111845,5.92744315091145,10.010443185224158,219.12555160522462
2021-02-05 00:00:00-05:00,234.14389604441584,235.15884798981253,232.3943196596781,234.11489868164062,18054800,0.0,0.0,233.2198028564453,82.29504701039167,227.54769416832906,221.32651634235975,6.221177825969306,4.637069777844322,2.764528330134425,5.953680277987719,10.351628733077261,220.28114395141603
2021-02-08 00:00:00-05:00,235.03316291717513,235.54546928183586,232.7712803166632,234.37586975097656,22211900,0.0,0.0,233.7649719238281,80.81926584928229,228.5981827195056,222.2931351133684,6.30504760613718,4.970665343502894,2.7741889651726694,5.851495205704323,10.628555795496606,221.38550338745117
2021-02-09 00:00:00-05:00,233.79587859517565,236.58940387769368,233.32224523981358,235.63246154785156,23565000,0.0,0.0,234.58853149414062,77.26627087856099,229.68037946232806,223.28123336777455,6.399146094553515,5.256361493713019,3.267158637880101,5.439300471145517,10.742485844348428,222.6556365966797
2021-02-10 00:00:00-05:00,236.82140776243898,237.7106945441063,232.8486072299984,234.7141876220703,22186700,0.0,0.0,234.5537322998047,74.82611536455178,230.4548114869038,224.12811886809277,6.326692618811023,5.47042771873262,4.862087314107896,5.518700792124865,10.462128264980851,224.0035842895508
2021-02-11 00:00:00-05:00,236.60874289422978,236.96638681935158,234.06653294149166,236.32843017578125,15751100,0.0,0.0,235.03316955566407,75.30018327659255,231.35844513134649,225.03184563162526,6.326599499721226,5.641662074930341,2.8998538778599254,5.373707687866665,10.190222596412239,225.3640983581543
2021-02-12 00:00:00-05:00,235.7871248360226,237.11140154346458,234.62718617028378,236.81175231933594,16561100,0.0,0.0,235.57254028320312,73.03334477908908,232.19741546796024,225.90443131219644,6.292984155763804,5.771926491097034,2.4842153731808025,5.167266350955804,9.397002863337734,226.90923767089845
2021-02-16 00:00:00-05:00,236.8504077894094,237.913693491105,234.81084321573525,235.56480407714844,26728500,0.0,0.0,235.8103271484375,67.73786333647735,232.7154752539892,226.62001447997065,6.095460774018562,5.83663334768134,3.1028502753697467,5.067844067984065,8.11589441252257,228.409912109375
2021-02-17 00:00:00-05:00,233.80153508693996,236.69837034914275,233.43336948837552,236.591796875,21653500,0.56,0.0,236.0021942138672,68.22608842441858,233.3118324264524,227.3586650277506,5.953167398701822,5.859940157885437,3.2650008607672305,4.589903503374929,6.930118034630813,229.77876052856445
2021-02-18 00:00:00-05:00,234.26655883089282,236.3301871736049,233.35584280747844,236.19454956054688,16925600,0.0,0.0,236.2982666015625,60.06828279843382,233.75532737015925,228.0131749931429,5.742152377016339,5.836382601711618,3.2359540675215612,4.148550562993902,6.357069124739577,230.74593200683594
2021-02-19 00:00:00-05:00,236.15580363672976,236.26237710355275,232.69702230897636,233.46241760253906,25262600,0.0,0.0,235.72506408691407,70.99431835899739,233.7102643289869,228.4168225938389,5.293441735148008,5.727794428398896,3.5653547945763933,3.8798635609939964,5.553072047598387,231.54604949951172
2021-02-22 00:00:00-05:00,230.02306115712867,230.51716653384696,225.15945759096385,227.20372009277344,36446900,0.0,0.0,233.80345764160157,39.334788092447724,232.7092575234156,228.32696314931553,4.38229437410007,5.458694417539132,8.302960011575209,3.7452066982144885,4.747615084492377,231.98586807250976
2021-02-23 00:00:00-05:00,223.15392972782422,227.51372947510933,221.60377279321045,226.00233459472656,30228700,0.0,0.0,231.89096374511718,37.421045520956795,231.6774232266942,228.1547684415682,3.522654785126008,5.071486491056507,5.909956681898876,3.917407010018443,4.357876621163577,232.1925926208496
2021-02-24 00:00:00-05:00,222.84388523977242,227.87218981813064,221.8653577611873,227.24244689941406,26339700,0.0,0.0,230.02109375,30.67063023333145,230.9951191763434,228.08718906807528,2.9079301082681184,4.638775214498829,6.006832056943324,3.9439389469357145,4.148185399396848,232.32599639892578
2021-02-25 00:00:00-05:00,224.84939252793663,227.28118645958853,220.7802493230908,221.8556671142578,39542200,0.0,0.0,227.1533172607422,25.058038277843707,229.5890496283302,227.62559484927397,1.9634547790562351,4.10371112741031,6.5009371364977255,4.210134170248992,4.496695536136239,232.1625129699707
2021-02-26 00:00:00-05:00,224.3165671992639,228.03692655275944,222.38856131109492,225.1400909423828,37819200,0.0,0.0,225.48885192871094,33.567511238136746,228.90459444587677,227.4414834487635,1.4631109971132616,3.5755911013509007,6.181259438501627,4.45418639227522,4.759196665764997,231.87181396484374
2021-03-01 00:00:00-05:00,228.5503921842853,230.07148501585124,225.8860700360508,229.55799865722656,25324000,0.0,0.0,225.95970764160157,42.344092946296335,229.0051181706998,227.5982623530941,1.4068558176057024,3.1418440446018616,4.931394073468425,4.608272471439203,4.446620070161134,232.13887710571288
2021-03-02 00:00:00-05:00,229.62581968869162,229.90679286023646,226.17673578325213,226.58364868164062,22812500,0.0,0.0,226.0759704589844,36.36521236105357,228.63258440315224,227.5231057848383,1.1094786183139433,2.7353709593442783,3.7300570769843375,4.641336645660934,4.61698436926791,231.88555831909179
2021-03-03 00:00:00-05:00,224.92688913767105,226.30264622624742,220.17954334745542,220.47019958496094,34029500,0.0,0.0,224.72152099609374,31.442504194597518,227.37683289266127,227.00066828855108,0.37616460411018693,2.26352968829746,6.4041053341852034,4.75148078995217,5.277001697971929,231.33333511352538
2021-03-04 00:00:00-05:00,219.67578982454802,225.246645257597,217.2730450111207,219.6660919189453,44727800,0.0,0.0,224.28360595703126,27.823676802270626,226.19056505055113,226.45736633524695,-0.2668012846958163,1.7574634936988047,7.973600246476309,5.113891244853341,5.8082980738716765,230.57223052978514
2021-03-05 00:00:00-05:00,222.3691858927378,226.00235263888283,219.4045241932264,224.38438415527344,41872800,0.0,0.0,224.13246459960936,35.13573198909326,225.91269106666226,226.30381209969335,-0.3911210330310837,1.3277465883528272,6.5978284456564325,5.407720750030172,5.909134539867577,230.09488754272462
2021-03-08 00:00:00-05:00,224.16150776633623,226.09919642516857,220.05361727098202,220.30551147460938,35267400,0.0,0.0,222.28196716308594,32.90648824364152,225.05004805250027,225.8594935348723,-0.8094454823720412,0.9003081742078536,6.045579154186555,5.617915669945658,6.213635196248726,229.40441818237304
2021-03-09 00:00:00-05:00,225.62449064760253,228.046601669555,224.45218240828484,226.49644470214844,33080500,0.0,0.0,222.2645263671875,39.863837772133714,225.2725706139846,225.9066751028187,-0.6341044888340832,0.5934256415994663,7.7410901949456274,5.9376363366726865,6.13107999757608,229.01044692993165
2021-03-10 00:00:00-05:00,229.61611139585753,229.61611139585753,224.8106369058342,225.17880249023438,29746800,0.0,0.0,223.20624694824218,39.140432127550376,225.25814474879226,225.85275861299763,-0.5946138642053711,0.35581774043849884,4.805474490023329,6.0497449382799555,5.980578958615903,228.48776397705078
2021-03-11 00:00:00-05:00,227.63970520265445,231.71853217896947,227.00994742151144,229.74209594726562,29907600,0.0,0.0,225.22144775390626,46.460224400416614,225.94798339471123,226.14085767479526,-0.19287428008402685,0.2460793363339937,6.539729688735093,6.262200287862719,5.809013329698391,228.23915939331056
2021-03-12 00:00:00-05:00,226.71931073018513,228.4729318062193,225.9636131541681,228.4051055908203,22653700,0.0,0.0,226.0255920410156,51.26120336363613,226.32600219411262,226.30857974264896,0.017422451463659172,0.20034795935992683,3.778482793097538,5.939023343685743,5.489705025878991,227.8429931640625
2021-03-15 00:00:00-04:00,227.63964397441882,227.86247400521802,224.58777581757184,227.4943084716797,26034900,0.0,0.0,227.46335144042968,51.57587498468897,226.50574162143064,226.39641150035496,0.10933012107568629,0.18214439170307872,3.817329773248474,5.789549993067857,5.067660969783898,227.3771209716797
2021-03-16 00:00:00-04:00,228.91853055610335,232.5807608359874,228.58912704134764,230.30398559570312,28092200,0.0,0.0,228.22485961914063,53.129926560033795,227.0900868482418,226.68586143334372,0.40422541489809305,0.22656059634208162,5.086452364307718,5.723808586451028,4.746672727876679,227.11408004760742
2021-03-17 00:00:00-04:00,228.79259055790016,231.11782590064755,225.96356679010717,229.6548614501953,29562100,0.0,0.0,229.1200714111328,58.82863811164894,227.48466755623465,226.9057873605179,0.5788801957167493,0.2970245162170152,5.15425911054038,5.6276172988826465,4.244560221140622,226.7672332763672
2021-03-18 00:00:00-04:00,225.3144388483078,226.89365986372928,223.15392009504285,223.53176879882812,34833000,0.0,0.0,227.8780059814453,48.28932945246143,226.87652928586442,226.655860059652,0.22066922621240792,0.28175345821609377,6.500941355152463,5.650451721500564,3.6698356135519346,226.13409423828125
2021-03-19 00:00:00-04:00,223.82243328816043,225.22725468550234,222.2044649440889,223.17330932617188,46430700,0.0,0.0,226.83164672851564,42.56714099600279,226.3068031382194,226.3978933386535,-0.09109020043408123,0.2071847264860588,3.0227897414134475,5.5141228406394935,3.289975297362834,225.6196388244629
2021-03-22 00:00:00-04:00,223.09582729245264,229.51925627872112,222.96987277668865,228.6376190185547,30127000,0.0,0.0,227.06030883789063,52.2601382924101,226.66539019673252,226.5637989445721,0.10159125216040366,0.18606603162092777,6.5493835020324696,5.715503299571503,3.341532105020294,225.69133377075195
2021-03-23 00:00:00-04:00,230.09086236140132,233.53994606730444,229.68394948655353,230.1780548095703,31638400,0.0,0.0,227.03512268066407,61.8776594394137,227.2058001371691,226.83152160123865,0.37427853593044347,0.22370853248283093,4.902327048749754,5.608233422040399,3.4891788475285703,225.90011978149414
2021-03-24 00:00:00-04:00,230.43966799009635,230.584988750321,227.98849261168252,228.12413024902344,25620100,0.0,0.0,226.72897644042968,60.041396990838024,227.347081692839,226.92727038996347,0.41981130287553015,0.2629290865613708,2.5964961386384857,5.224154557194841,3.5125228882004076,225.9442039489746
2021-03-25 00:00:00-04:00,227.969073560201,229.55797766835443,224.3552883525419,225.10128784179688,34061900,0.0,0.0,227.04288024902343,50.88680935495817,227.00157494652484,226.7920124234326,0.2095625230922451,0.25225577386754566,5.202689315812535,5.12450176220599,3.386398453115942,226.10648498535156
2021-03-26 00:00:00-04:00,224.33590920184497,229.33514952906452,224.33590920184497,229.1123046875,25479900,0.0,0.0,228.23067932128907,60.91231607415116,227.32630259898255,226.96388592447462,0.3624166745079265,0.27428795399562184,4.999240327219553,5.049763274565491,3.4427521557747953,226.30509567260742
2021-03-29 00:00:00-04:00,229.21889605293123,229.42235988429118,224.65564714780902,227.9109649658203,25227500,0.0,0.0,228.0853485107422,52.000003451927164,227.41625065541913,227.03403992753726,0.38221072788186916,0.2958725087728713,4.766712736482162,4.8373077418181,3.379972812692408,226.2227439880371
2021-03-30 00:00:00-04:00,226.25423845974706,226.56427577324476,223.89995359186915,224.6265869140625,24792000,0.0,0.0,226.9750549316406,49.26035321557301,226.98707161828736,226.85571007468727,0.131361543600093,0.26297031573831564,4.011011373951163,4.780560376384374,3.3972594895319674,226.1248908996582
2021-03-31 00:00:00-04:00,225.65352794702866,231.65067648913433,225.14972477505944,228.42442321777344,43623500,0.0,0.0,227.0351135253906,48.19813936058204,227.20820263359292,226.9719110482492,0.2362915853437073,0.25763456965939396,7.024089575071827,4.815157511122712,3.157571519234937,226.52260208129883
2021-04-01 00:00:00-04:00,231.04033261287987,235.27417804510776,230.63341972592048,234.79945373535156,30338000,0.0,0.0,228.97474670410156,57.68509627551765,228.37608741847887,227.5517290250716,0.824358393407266,0.3709793344089684,6.849754827334323,5.034534084996769,3.2401958175557883,227.27927017211914
2021-04-05 00:00:00-04:00,235.19663859971647,242.17232943547725,235.1385103066503,241.31005859375,36910600,0.0,0.0,231.41429748535157,64.6346860367197,230.36592913775138,228.5708645486774,1.7950645890739736,0.6557963853419695,7.3728757001256895,5.288501651202283,4.434536976412302,228.12555389404298
2021-04-06 00:00:00-04:00,239.8955605084312,241.62978546551966,239.18830824157982,240.1377716064453,22931900,0.0,0.0,233.85965881347656,60.79101793058366,231.86928951755044,229.42767247888244,2.4416170386679994,1.0129605160071755,2.4414772239398417,5.099574855461721,4.796444020202344,229.11716690063477
2021-04-07 00:00:00-04:00,240.08931563698812,243.11210527362968,239.48863687160204,242.11419677734375,22719800,0.0,0.0,237.3571807861328,63.28514441219701,233.44542909598016,230.36741501950922,3.078014076470936,1.4259712280999277,3.6234684020276404,4.990232661996525,5.558163845429125,229.89805450439454
2021-04-08 00:00:00-04:00,244.89482207262387,246.22213427262034,244.14880768756169,245.35986328125,23625200,0.0,0.0,240.74426879882813,74.79644920607737,235.27841897063706,231.47796674260113,3.8004522280359367,1.9008674280871296,4.1079374952765875,4.8193038148625345,6.421194148928462,230.9071075439453
2021-04-09 00:00:00-04:00,244.99164810178397,248.01445230499095,244.57505215783846,247.87881469726562,24326800,0.0,0.0,243.36014099121093,76.75200784633036,237.2169413901184,232.69284436887258,4.524097021245808,2.425513346718865,3.4394001471524973,4.849061700986752,7.446784947363326,231.8139434814453
2021-04-12 00:00:00-04:00,246.77434046938103,249.64212612893732,246.6871332461871,247.93695068359375,27148700,0.0,0.0,244.68551940917968,73.6691981410487,238.86617358911462,233.8220374292223,5.044136159892332,2.949237909353559,2.9549928827502185,4.592319513895163,8.217100435685857,232.790535736084
2021-04-13 00:00:00-04:00,249.24490957352862,251.1147720927399,248.82828402787533,250.4365692138672,23837500,0.0,0.0,246.74527893066406,74.27445158317762,240.6462344544612,235.05274348734415,5.593490967117049,3.4780885209062564,3.177821409146162,4.469140539637763,9.00265796919976,233.93764877319336
2021-04-14 00:00:00-04:00,249.45808335489943,250.76599972850002,247.21035710130818,247.626953125,23070900,0.0,0.0,247.84783020019532,72.95327408264089,241.72019117300562,235.98416642346677,5.736024749538842,3.9296757666327737,3.555642627191844,4.53765100310586,9.456544503662979,234.8037971496582
2021-04-15 00:00:00-04:00,249.8940074249298,251.83169605766705,249.70025630172537,251.41510009765625,25627500,0.0,0.0,249.05887756347656,80.42125763397156,243.21171562295189,237.12719854748082,6.084517075471069,4.360644028400433,4.204742932667045,4.466369118595468,10.065174175653631,235.89180908203124
2021-04-16 00:00:00-04:00,251.3860334526061,252.86836405924768,249.57429932968662,252.616455078125,24878600,0.0,0.0,250.00640563964845,79.06095909949153,244.65859861605543,238.2745508830841,6.384047732971339,4.765324769314614,3.2940647295610574,4.344570861619862,10.284106623003133,237.3460433959961
2021-04-19 00:00:00-04:00,252.08360807501018,253.3334255368657,249.78745174826844,250.67877197265625,23209300,0.0,0.0,250.55476989746094,77.64711637198985,245.58477913245554,239.19338207490424,6.391397057551302,5.090539226961952,3.5459737885972515,4.257375222485225,10.126988091098367,238.7213165283203
2021-04-20 00:00:00-04:00,249.7874512483656,252.0933054751433,248.83797316475645,250.2137451171875,19722900,0.0,0.0,250.510205078125,83.354497152432,246.29692774549122,240.00970526322152,6.287222482269698,5.329875878023501,3.255332310386848,4.203398146516345,10.145469216090774,239.80012283325195
2021-04-21 00:00:00-04:00,250.87258204828,252.55836191512475,249.23523257679608,252.4614715576172,24030400,0.0,0.0,251.47710876464845,82.65346564206993,247.24531910120288,240.93205832206564,6.313260779137238,5.526552858246249,3.3231293383286697,3.939043843891834,10.256136525200631,240.9142936706543
2021-04-22 00:00:00-04:00,252.10294950541976,253.62404204674513,247.67533904946197,249.15768432617188,25606200,0.0,0.0,251.02562561035157,71.28089127348238,247.5395291358135,241.54136395199944,5.998165183814052,5.62087532335981,5.9487029972831635,3.8746829988881797,9.949406439156817,241.96597137451172
2021-04-23 00:00:00-04:00,249.84560700091777,253.36251702181963,249.2545965223237,253.0137176513672,21462600,0.0,0.0,251.105078125,68.82800191861216,248.3817119843602,242.3911679297304,5.990544054629822,5.694809069613813,4.204832695647752,3.648394212854041,9.401856036204002,243.36159286499023
2021-04-26 00:00:00-04:00,253.50778758202804,254.26348490713997,252.06421912468366,253.4011993408203,19763300,0.0,0.0,251.64956359863282,71.88998396338171,249.153940808431,243.20672581203334,5.947214996397662,5.745290254970583,2.199265782456308,3.6310933956052174,9.0255689601527,244.57603759765624
2021-04-27 00:00:00-04:00,253.43027252690138,254.9901271848808,252.01576816364351,253.80813598632812,31014200,0.0,0.0,252.36844177246093,70.35415951785777,249.8699708357998,243.9920154545737,5.877955381226087,5.771823280221684,2.974359021237291,3.5847284398344783,8.340550365298201,245.87089614868165
2021-04-28 00:00:00-04:00,248.1016458156936,248.54733550060453,245.06917308129223,246.62901306152344,46903100,0.0,0.0,251.2019500732422,51.94299519571515,249.37136194744957,244.18734861064405,5.184013336805521,5.654261291538451,8.73896290503589,3.915515969103,6.6758778492504,246.97101745605468
2021-04-29 00:00:00-04:00,247.5009859810737,248.12104577831116,241.24224492922164,244.64288330078125,40589000,0.0,0.0,250.29898986816406,44.96381316784629,248.64390369411598,244.22109192102457,4.422811773091411,5.407971387849043,6.878800849089515,4.161187447812787,5.1045474284490355,247.78194046020508
2021-04-30 00:00:00-04:00,241.9592131622486,245.1951500089903,241.82357553344482,244.32318115234375,30945100,0.0,0.0,248.56088256835938,44.421192082932095,247.97917714922795,244.22865408630747,3.750523062920479,5.07648172286333,3.3715744755454864,4.190943275869592,4.192441003128119,248.25812683105468
2021-05-03 00:00:00-04:00,245.50516695910187,246.42558097298567,243.29620289256567,244.01315307617188,19626600,0.0,0.0,246.6832733154297,39.36477411276904,247.369019599527,244.21269104851967,3.1563285510073342,4.692451088492131,3.129378080419997,4.187483038103437,3.9956126181353406,248.39328155517578
2021-05-04 00:00:00-04:00,243.15087915453753,243.38340713151052,238.1031933486001,240.0699462890625,32756100,0.0,0.0,243.93563537597657,37.94057459878699,246.24608524407094,243.90582106633767,2.3402641777332747,4.22201370634036,5.909959727571788,4.355648545273433,4.003010177319182,248.38989028930663
2021-05-05 00:00:00-04:00,241.30036464917603,241.72665851651166,238.1613185049612,238.7910614013672,21901300,0.0,0.0,242.3680450439453,28.10083480196151,245.0991584990396,243.52694998004358,1.5722085189960069,3.6920526688714896,3.565340011550461,4.30997690805082,4.332610399736501,248.2237335205078
2021-05-06 00:00:00-04:00,238.77168514885318,242.07544790335874,237.0665244288139,241.94949340820312,26491100,0.0,0.0,241.8293670654297,32.672354390470005,244.61459463891092,243.41010134509244,1.204493293818473,3.1945407938608867,5.008923474544844,4.432466818406804,4.514546953712316,248.05321502685547
2021-05-07 00:00:00-04:00,244.29411297681904,246.37713733610255,243.34464959083732,244.59446716308594,27032900,0.0,0.0,241.8836242675781,40.33853097773123,244.61149810416862,243.4978321464253,1.113665957743308,2.7783658266373714,4.427643927899425,4.495443256928389,4.580477590142157,247.88899765014648
2021-05-10 00:00:00-04:00,243.05398094069517,243.88718768532692,239.42081457457857,239.47894287109375,29299900,0.0,0.0,240.9767822265625,35.147474727002646,243.82187422215708,243.2001366445489,0.6217375776081724,2.347040176831532,5.173652588507366,4.632466133936997,4.951260079953761,247.4660972595215
2021-05-11 00:00:00-04:00,236.9308813536768,238.91701516586042,235.012573739904,238.55853271484375,33641600,0.0,0.0,240.67449951171875,30.030626589244704,243.0121293748781,242.8563141312374,0.15581524364068855,1.9087951901933633,4.466369131189737,4.714126119141359,5.2778143709003835,246.8721954345703
2021-05-12 00:00:00-04:00,234.62502188222368,236.76617428558296,230.65276913029612,231.5537872314453,36684400,0.0,0.0,239.22704467773437,27.14468934350333,241.24930750665766,242.019089916438,-0.7697824097803334,1.3730796701986239,7.905763584547628,4.85391616108882,6.284558368079599,246.06853713989258
2021-05-13 00:00:00-04:00,234.26656230597814,237.9481737222401,233.89839672933456,235.45823669433594,29624300,0.0,0.0,237.92879333496094,27.236166786040755,240.35837353553126,241.5331007888749,-1.174727253343633,0.8635182854901725,6.394386490794801,5.010312860742181,6.576190984205721,245.27069396972655
2021-05-14 00:00:00-04:00,237.92877906996122,241.41660959346646,237.84158663313644,240.418701171875,23901100,0.0,0.0,237.09364013671876,34.95062376957405,240.36765471035338,241.45055266909714,-1.0828979587437573,0.47423503664338656,5.958372899130524,5.278820511933197,6.422910625602594,244.66080627441406
2021-05-17 00:00:00-04:00,238.8685712847884,238.90731855309616,235.93297416271756,237.54124450683594,24970200,0.0,0.0,236.7061004638672,32.16487718796938,239.9328223713507,241.16097428670741,-1.2281519153567046,0.13375764624336833,4.4857270091574435,5.386775368213208,6.44680399972476,244.00392990112306
2021-05-18 00:00:00-04:00,238.5972991517883,238.73293676771192,235.33228368148391,235.50668334960938,20168000,0.0,0.0,236.09573059082032,36.25480337874252,239.25187790646743,240.74213792099647,-1.490260014529042,-0.19104588591111374,3.4006530862280044,5.005467524012644,6.53931778613936,243.26857681274413
2021-05-19 00:00:00-04:00,232.38950687886384,236.19614450679748,231.7000473250756,236.08932495117188,25739800,0.56,0.0,237.00283813476562,39.04947764051352,238.76533129796042,240.39748510841687,-1.6321538104564581,-0.4792674708201826,4.496097181721893,4.835274404914957,6.349972438111259,242.44996948242186
2021-05-20 00:00:00-04:00,236.90505804938937,240.77966389492764,236.80794396877513,239.3521728515625,21800700,0.0,0.0,237.78162536621093,44.08193947003766,238.8556146138992,240.32005457087212,-1.4644399569729103,-0.6763019680507282,4.690338943755762,4.929471866929977,6.181110239685887,241.9596939086914
2021-05-21 00:00:00-04:00,240.41066748681885,241.14868413370397,237.66250491031673,238.08006286621094,21863100,0.0,0.0,237.31389770507812,43.094748200391194,238.7362989604087,240.15412925941575,-1.4178302990070506,-0.8246076342419927,3.4861792233872393,4.954957662856208,5.655112944881087,241.2130111694336
2021-05-24 00:00:00-04:00,240.62427776044936,243.89683248314228,240.35237612653503,243.52781677246094,21411500,0.0,0.0,238.51121215820314,53.888283589132065,239.47345554687828,240.40403203815984,-0.9305764912815562,-0.8458014056499055,5.816769616931339,4.948301226381891,4.918054578363532,240.71934204101564
2021-05-25 00:00:00-04:00,244.48920035043204,245.44085609856307,243.56667586272647,244.44064331054688,17704300,0.0,0.0,240.29800415039062,56.40553824541493,240.2376382797504,240.70304028055887,-0.46540200080846716,-0.7697215246816178,1.9130393261021368,4.830279748849867,3.958349045297281,240.25096740722657
2021-05-26 00:00:00-04:00,244.1590383314005,245.62538102314704,243.49870995917945,244.21731567382812,17771600,0.0,0.0,241.92360229492186,52.75461221100703,240.84989634037774,240.96335697635658,-0.11346063597883926,-0.6384693469410622,2.126671063967592,4.6244045766657775,3.7868446392387862,240.1303825378418
